,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
1646,gp:AOqpTOG9anZiajfMqB-Wx5aaWASb4xcjZFM1tBQgu1cqeetsMNxCxPp5PrMZtvBmZ3bZ9VnuGSKyqxLyXRYlQw,Jacob Vandewalle,https://play-lh.googleusercontent.com/a/AATXAJys-jU0LJ8E0vTEipuGgB2WRF97MPW37rALLajc=mo,just awful and not at all user friendly. doesn't work worth a darn either.,1,1,6.9,2020-11-10 11:09:58,nan,nan,1,just awful and not at all user friendly.,920
1647,gp:AOqpTOG9anZiajfMqB-Wx5aaWASb4xcjZFM1tBQgu1cqeetsMNxCxPp5PrMZtvBmZ3bZ9VnuGSKyqxLyXRYlQw,Jacob Vandewalle,https://play-lh.googleusercontent.com/a/AATXAJys-jU0LJ8E0vTEipuGgB2WRF97MPW37rALLajc=mo,just awful and not at all user friendly. doesn't work worth a darn either.,1,1,6.9,2020-11-10 11:09:58,nan,nan,2,does not work worth a darn either.,920
1648,gp:AOqpTOEpLgM7RCSQHpNt7kfvHAurXLU1iP4ltkfQH9EzaJb4NMrmesFlhdQTg-aYrTJQOAEU7_9DNtXjxN1N2g,Dan Flotterud,https://play-lh.googleusercontent.com/a/AATXAJwIMYasd9csRV_K4xaYB1W3Myg1g88aT4XM3lAt=mo,can't find the questionnaire they want me to fill out.,2,0,6.9,2020-11-09 12:53:38,nan,nan,1,cannot find the questionnaire they want me to fill out.,921
1649,gp:AOqpTOGn12Xg50U9sfmOEmh7id7R2useVyWLLDO58f2W8ghdhZHh2iKr6-nibzzmEu81aoLnecKicCUJyQEvqQ,Christopher Strout,https://play-lh.googleusercontent.com/a/AATXAJx5JmXOTDMS_oBdQIdI7xOCZPvTSLbfWFVY-NjH=mo,great,5,0,6.9,2020-11-09 05:37:44,nan,nan,1,great,922
1650,gp:AOqpTOHdbEf-2Sc6NpNrw7UR3wvwbnCSpBWmZ1gNIRzb0gUS2KP0sdOafN6BEifUTMYjiw34LJ-a6jJcMOreyw,Stanley Sabin,https://play-lh.googleusercontent.com/a/AATXAJxOFnf61lxpJcGVw9HhYZX5ksTTBEHTmAqcM9c=mo,unwanted mailings.,1,0,6.9,2020-11-05 15:11:28,nan,nan,1,unwanted mailing.,923
1651,gp:AOqpTOGvaH1RW4-LilVOyQ9BYWUD2WmFF9TzuXYQHEj-SWH7UYjiaN9CeeMQGYTFhd9OZJolVUldHeXUrnZ5BA,Daniel Taylor,https://play-lh.googleusercontent.com/a-/AOh14GhOvcWpd2MuBY9j5AzIXfAKZHfy1B7syupnKlfJ_Q,its nice.,5,0,nan,2020-11-03 14:09:01,nan,nan,1,its nice.,924
1652,gp:AOqpTOHwHdCUvYjRcOQopR4JkuMYGxGl-dwQJNs3RxkUypog8PepWT8SlWhcT8ArjA8lVTzPxZlw1iwrXczszg,Matt Disbrow,https://play-lh.googleusercontent.com/a-/AOh14GghhO1oQbOFJQu3u3uAehexMyEz8DeIk8OChY-duA,"bugged. ""unable to login at this time"". you'd think a multi-billion dollar organization wouldn't let a app breaking bug persist for years.",1,0,6.9,2020-11-01 20:54:45,nan,nan,1,bugged.,925
1653,gp:AOqpTOHwHdCUvYjRcOQopR4JkuMYGxGl-dwQJNs3RxkUypog8PepWT8SlWhcT8ArjA8lVTzPxZlw1iwrXczszg,Matt Disbrow,https://play-lh.googleusercontent.com/a-/AOh14GghhO1oQbOFJQu3u3uAehexMyEz8DeIk8OChY-duA,"bugged. ""unable to login at this time"". you'd think a multi-billion dollar organization wouldn't let a app breaking bug persist for years.",1,0,6.9,2020-11-01 20:54:45,nan,nan,2,'unable to login at this time'.,925
1654,gp:AOqpTOHwHdCUvYjRcOQopR4JkuMYGxGl-dwQJNs3RxkUypog8PepWT8SlWhcT8ArjA8lVTzPxZlw1iwrXczszg,Matt Disbrow,https://play-lh.googleusercontent.com/a-/AOh14GghhO1oQbOFJQu3u3uAehexMyEz8DeIk8OChY-duA,"bugged. ""unable to login at this time"". you'd think a multi-billion dollar organization wouldn't let a app breaking bug persist for years.",1,0,6.9,2020-11-01 20:54:45,nan,nan,3,you had think a multi - billion dollar organization would not let a app breaking bug persist for years.,925
1655,gp:AOqpTOGhR8ohbeTuvKJosaS2eQPRcL2CQZWU0jglnTAcDkwh4zxBUACmIvkm7scmHhzB6gw-SONI8ouLD51KnA,Sophia Rogers,https://play-lh.googleusercontent.com/a-/AOh14GjX3rTCzgaN1BnaVbpO0Ywf0DypynGqw4_J5_JvwA,never lets me sign in even though password is right. even tried biometrics and still won't let me log in.,1,0,6.9,2020-11-01 17:38:00,nan,nan,1,never lets me sign in even though password is right.,926
1656,gp:AOqpTOGhR8ohbeTuvKJosaS2eQPRcL2CQZWU0jglnTAcDkwh4zxBUACmIvkm7scmHhzB6gw-SONI8ouLD51KnA,Sophia Rogers,https://play-lh.googleusercontent.com/a-/AOh14GjX3rTCzgaN1BnaVbpO0Ywf0DypynGqw4_J5_JvwA,never lets me sign in even though password is right. even tried biometrics and still won't let me log in.,1,0,6.9,2020-11-01 17:38:00,nan,nan,2,even tried biometrics and still will not let me log in.,926
1657,gp:AOqpTOFjBGWOwRdRWk0KXaSLQxHUu10vOnKt0k3GSSuzx9X63j_Jn6P-QZNvH-m0cVULKtsEyVPuuvfSZx4tPw,Sammy Hain,https://play-lh.googleusercontent.com/a-/AOh14GhnumyPT1_1wJat3pgb4SngO63Gx17eIR3rpkI2dw,this app is absolutely trash. i've had this app for 4 months and have only been able to log into the thing 3 times the entire time.,1,2,6.9,2020-11-01 12:25:42,nan,nan,1,this app is absolutely trash.,927
1658,gp:AOqpTOFjBGWOwRdRWk0KXaSLQxHUu10vOnKt0k3GSSuzx9X63j_Jn6P-QZNvH-m0cVULKtsEyVPuuvfSZx4tPw,Sammy Hain,https://play-lh.googleusercontent.com/a-/AOh14GhnumyPT1_1wJat3pgb4SngO63Gx17eIR3rpkI2dw,this app is absolutely trash. i've had this app for 4 months and have only been able to log into the thing 3 times the entire time.,1,2,6.9,2020-11-01 12:25:42,nan,nan,2,it is had this app for 4 months and have only been able to log into the thing 3 times the entire time.,927
1659,gp:AOqpTOGc725hl7lrgYqR-3ddOrxQAll1aJwoDt2WQ18AsGgpg42VmdWq3VbXhpnzTwjcM8JnpRKz9-Hev3JGag,Nancy Stahl,https://play-lh.googleusercontent.com/a/AATXAJyB-ccPq_MxE2ql-RLXEdAX8-Piuf_BU53qDuy3=mo,too damn many notices and no way to limit or stop them,1,2,6.9,2020-10-31 21:55:15,nan,nan,1,too damn many notices and no way to limit or stop them,928
1660,gp:AOqpTOHRL9ljB3Ry289UhFJcvgtpTjaPVVK4C2ASZVDNI5zLWEIPPRBmS4hTX8FUL-Z8g0snxkoTYq1oczY1zw,Madria Price,https://play-lh.googleusercontent.com/a/AATXAJzjF0hZ0Hg6fG4qKUBmfPvAW50hfSKkQTh4zNVs=mo,awseome!!,5,0,nan,2020-10-28 08:49:00,nan,nan,1,awesome!!,929
1661,gp:AOqpTOHPsg04au8IjETdtJCAo_cZJfVL9zvV1Fo1X8OX3JLU5HtmCMW6wNyjIRi4U1lHHsFkhBKQO-UdTU3IWQ,William Kirby,https://play-lh.googleusercontent.com/a/AATXAJzMYFtxHFED-FVajZb84mYsraUiKbikzAPOgRGX=mo,o.k. so far,5,0,6.9,2020-10-27 03:51:11,nan,nan,1,o. k. so far,930
1662,gp:AOqpTOE1E_T1Gmrfd5FBtuTY-M80GlmHR1k25auHslmIrhA_TTACmQuPAE_pc48lrtJP_ZTlAvzP5405dQ4JMA,Layne Johnson,https://play-lh.googleusercontent.com/a-/AOh14GgJwlWUpPGj1mQXRr5RTgPzgWVyYWzZjBnR8lwzXg,"email said i have test results, logged into the site and find a million things but nothing having to do with test results. just a ton of advertising.",1,16,6.9,2020-10-26 20:50:17,nan,nan,1,"email said i have test results, logged into the site and find a million things but nothing having to do with test results.",931
1663,gp:AOqpTOE1E_T1Gmrfd5FBtuTY-M80GlmHR1k25auHslmIrhA_TTACmQuPAE_pc48lrtJP_ZTlAvzP5405dQ4JMA,Layne Johnson,https://play-lh.googleusercontent.com/a-/AOh14GgJwlWUpPGj1mQXRr5RTgPzgWVyYWzZjBnR8lwzXg,"email said i have test results, logged into the site and find a million things but nothing having to do with test results. just a ton of advertising.",1,16,6.9,2020-10-26 20:50:17,nan,nan,2,just a ton of advertising.,931
1664,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,1,i do not reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous.,932
1665,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,2,"if i back out to check my calendar for a date and i do not writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank.",932
1666,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,3,please change this,932
1667,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,4,and i will update to 5 stars.,932
1668,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,5,it'sbeenayear,932
1669,gp:AOqpTOF1N5BHqJEOwF_gsT9y40pP7vFi6nejl5d2qD6rf7RulXgzEk3mABMgfFI3FW9GX5iFynkH1TFimJ6DCQ,Pete Munro,https://play-lh.googleusercontent.com/a/AATXAJyuFQ0RKs4djIozMzvwYmTFKofVpnw17z50_TCO=mo,logs me in but won't connect me with my info.,1,0,6.9,2020-10-24 15:10:38,nan,nan,1,logs me in but will not connect me with my info.,933
1670,gp:AOqpTOFq2LnCQoyzVKlOumJRD0AoBCUQGbEV0KF0uDCGCjAbSBavuQSVEXHJ7dQ_L1sdasnl_8LyiYINFWN_6A,James Grutzmacher,https://play-lh.googleusercontent.com/a/AATXAJwogn8Yb5ffnzxZJo7okETcf5Lmhy-_Fa0EupZZ=mo,exceptional.,5,0,6.9,2020-10-24 12:26:02,nan,nan,1,exceptional.,934
1671,gp:AOqpTOEpJb-RJp7enGG3hiC5Q3KbwrBnrolt260xOCn228CIE16KHDMXAoS6ecDYFMYV2NoY0SC_BoS_T-4Qzg,Fran Dedmon,https://play-lh.googleusercontent.com/a/AATXAJzWQ8MP9K57mY1IQ8ofyhbyfoP5i7e-Xl9nlbEt=mo,great. easy to follow with good explanations.,5,0,6.9,2020-10-23 13:04:09,nan,nan,1,great.,935
1672,gp:AOqpTOEpJb-RJp7enGG3hiC5Q3KbwrBnrolt260xOCn228CIE16KHDMXAoS6ecDYFMYV2NoY0SC_BoS_T-4Qzg,Fran Dedmon,https://play-lh.googleusercontent.com/a/AATXAJzWQ8MP9K57mY1IQ8ofyhbyfoP5i7e-Xl9nlbEt=mo,great. easy to follow with good explanations.,5,0,6.9,2020-10-23 13:04:09,nan,nan,2,easy to follow with good explanations.,935
1673,gp:AOqpTOGib43U7dvk7KacA0qwi-dStgmcZBZm3M4vsouPWOeS6nZU4cE-7sfW8RGi7dbbTBFOv4nrNTTWAbI9lw,Victoria M.B.,https://play-lh.googleusercontent.com/a-/AOh14GhGBXghLuGP347bynqBrTdeejH2itLX2_JnzZTnFg,very helpful,5,0,6.9,2020-10-23 05:55:48,nan,nan,1,very helpful,936
1674,gp:AOqpTOHvEHg6xin9OBSiOQ0WCruKgvP5vylEnA0TC1RPdyfRw1fWCPgJzprmHYsfa_g5wEEZiv7FyXvlZkwgDA,Tracy Heideman,https://play-lh.googleusercontent.com/a-/AOh14GgpuQwS-0mnFVIE8kQYzYlPr3P4daiJtmwLRTYkRQ,"continually getting error message saying unable to log you in at this time, and if i try again it prompts me to change my password repeatedly with no outcome.",1,15,6.9,2020-10-22 18:50:04,nan,nan,1,"continually getting error message saying unable to log you in at this time, and if i try again it prompts me to change my password repeatedly with no outcome.",937
1675,gp:AOqpTOFV80bq3KSQeWMPcgvh-pviPKy2Bx_e_2z1vPJBMo5cecFvyQi8G51kyxY6CH2b6YvyvsDO6fDe-s6xVw,Ginger Unverzagt,https://play-lh.googleusercontent.com/a-/AOh14GhZcHTX4A3p9jnCOIxKQtcaKsfqz0AgSJZyRPyY,front desk on 2nd floor desk was fantastic,5,5,6.9,2020-10-20 16:32:21,nan,nan,1,front desk on 2nd floor desk was fantastic,938
1676,gp:AOqpTOFDUQW6nEB-glVMCTjbbFhje1ZsiGDszuHc8b9AThaa725EMtCU3xisuV2_ABCbDZ6tzxOU50zavUaR6Q,June Burt,https://play-lh.googleusercontent.com/a-/AOh14GgMvjSy2GdNjRT9pt75n3K6zQZyHgEkU_vESxo1wo8,never works. states 'bad apples or error!,1,0,6.9,2020-10-19 07:53:49,nan,nan,1,never works.,939
1677,gp:AOqpTOFDUQW6nEB-glVMCTjbbFhje1ZsiGDszuHc8b9AThaa725EMtCU3xisuV2_ABCbDZ6tzxOU50zavUaR6Q,June Burt,https://play-lh.googleusercontent.com/a-/AOh14GgMvjSy2GdNjRT9pt75n3K6zQZyHgEkU_vESxo1wo8,never works. states 'bad apples or error!,1,0,6.9,2020-10-19 07:53:49,nan,nan,2,states'bad apples or error!,939
1678,gp:AOqpTOEDfY_Ktmbr0nHhtS8YESWj8zSWRkn5JooB6BnElFsAJFxD3lAKRydKUYta66JfdlxTXhIdwaNsazhMYA,Bill Byrne,https://play-lh.googleusercontent.com/a-/AOh14GjSW4qvqlnzH0zQa7XQRwSPj8dBS9gceDI1_EMhyg,superior health care,5,0,6.9,2020-10-18 09:06:24,nan,nan,1,superior health care,940
1679,gp:AOqpTOHkyvxC4zmgumWDkX6op6QOYviIKbmYRinl0JknC0c6WEADy7Csl8zz6j3nVIoisxEQIu8WbI615VVqfQ,Virneyris Armas,https://play-lh.googleusercontent.com/a-/AOh14Gg1t0c3hfsv-F1xO3suzVtubkJhE3ruO6kX_2q7xA,good,5,0,6.9,2020-10-16 09:43:13,nan,nan,1,good,941
1680,gp:AOqpTOGJq0feFgu9baICHiMk5usRlv9pxtpeCoBRgbpWIARLFpcdHe4whcwJJBdwdCIFXWrS1BozVBQ1t3GgLw,Donn Warner,https://play-lh.googleusercontent.com/a-/AOh14GiVvejSketnkGgMyIxkqhWxJrUUbeUSYCI9QtVnqg,overall okay however questions are not answered when messages are sent to the clinic.,3,2,6.9,2020-10-15 06:54:43,nan,nan,1,overall,942
1681,gp:AOqpTOGJq0feFgu9baICHiMk5usRlv9pxtpeCoBRgbpWIARLFpcdHe4whcwJJBdwdCIFXWrS1BozVBQ1t3GgLw,Donn Warner,https://play-lh.googleusercontent.com/a-/AOh14GiVvejSketnkGgMyIxkqhWxJrUUbeUSYCI9QtVnqg,overall okay however questions are not answered when messages are sent to the clinic.,3,2,6.9,2020-10-15 06:54:43,nan,nan,2,okay however questions are not answered when messages are sent to the clinic.,942
1682,gp:AOqpTOGfltuvZAf5cI05qhigzY6dLjsNmuz3JkRCZ-vNtCjNSWwl9cD3Tq5zAyTqFWj3jvysX-AGFt0e-Xyz7g,Wanda Lasher,https://play-lh.googleusercontent.com/a/AATXAJyW5iqCZ-M91Ad5-IPzRU-zrWvCokX--IgC01_X=mo,good,5,0,6.9,2020-10-15 03:47:25,nan,nan,1,good,943
1683,gp:AOqpTOG9gg0BF-RQ5aKbR8YIVPystDkb_mJ0iV8oWutV3t156HfLh3ypnunfX1u-NeWw2r7kAwN8B0g_D-o55Q,jess olsen,https://play-lh.googleusercontent.com/a/AATXAJwfdm2SUNoM41AYghrESsCUZMj3c_dl0-7kFbB5=mo,so if your kids 13 to 17 u can't view their medical records or even upcoming appointments due to hippa laws. but once shes 18 i can. so no worries my kids legally able to do all her own medical decisions and what not at 13. oh wait no legally i'm responsible for her. huh wonder how the hell that works.,1,0,6.8,2020-10-12 13:47:00,nan,nan,1,so if your kids 13 to 17 u cannot view their medical records or even upcoming appointments due to health insurance portability and accountability act laws.,944
1684,gp:AOqpTOG9gg0BF-RQ5aKbR8YIVPystDkb_mJ0iV8oWutV3t156HfLh3ypnunfX1u-NeWw2r7kAwN8B0g_D-o55Q,jess olsen,https://play-lh.googleusercontent.com/a/AATXAJwfdm2SUNoM41AYghrESsCUZMj3c_dl0-7kFbB5=mo,so if your kids 13 to 17 u can't view their medical records or even upcoming appointments due to hippa laws. but once shes 18 i can. so no worries my kids legally able to do all her own medical decisions and what not at 13. oh wait no legally i'm responsible for her. huh wonder how the hell that works.,1,0,6.8,2020-10-12 13:47:00,nan,nan,2,but once shes 18 i can.,944
1685,gp:AOqpTOG9gg0BF-RQ5aKbR8YIVPystDkb_mJ0iV8oWutV3t156HfLh3ypnunfX1u-NeWw2r7kAwN8B0g_D-o55Q,jess olsen,https://play-lh.googleusercontent.com/a/AATXAJwfdm2SUNoM41AYghrESsCUZMj3c_dl0-7kFbB5=mo,so if your kids 13 to 17 u can't view their medical records or even upcoming appointments due to hippa laws. but once shes 18 i can. so no worries my kids legally able to do all her own medical decisions and what not at 13. oh wait no legally i'm responsible for her. huh wonder how the hell that works.,1,0,6.8,2020-10-12 13:47:00,nan,nan,3,so no worries my kids legally able to do all her own medical decisions and what not at 13.,944
1686,gp:AOqpTOG9gg0BF-RQ5aKbR8YIVPystDkb_mJ0iV8oWutV3t156HfLh3ypnunfX1u-NeWw2r7kAwN8B0g_D-o55Q,jess olsen,https://play-lh.googleusercontent.com/a/AATXAJwfdm2SUNoM41AYghrESsCUZMj3c_dl0-7kFbB5=mo,so if your kids 13 to 17 u can't view their medical records or even upcoming appointments due to hippa laws. but once shes 18 i can. so no worries my kids legally able to do all her own medical decisions and what not at 13. oh wait no legally i'm responsible for her. huh wonder how the hell that works.,1,0,6.8,2020-10-12 13:47:00,nan,nan,4,oh wait no legally i do not responsible for her.,944
1687,gp:AOqpTOG9gg0BF-RQ5aKbR8YIVPystDkb_mJ0iV8oWutV3t156HfLh3ypnunfX1u-NeWw2r7kAwN8B0g_D-o55Q,jess olsen,https://play-lh.googleusercontent.com/a/AATXAJwfdm2SUNoM41AYghrESsCUZMj3c_dl0-7kFbB5=mo,so if your kids 13 to 17 u can't view their medical records or even upcoming appointments due to hippa laws. but once shes 18 i can. so no worries my kids legally able to do all her own medical decisions and what not at 13. oh wait no legally i'm responsible for her. huh wonder how the hell that works.,1,0,6.8,2020-10-12 13:47:00,nan,nan,5,huh wonder how the hell that works.,944
1688,gp:AOqpTOHuP_LpQsTSkkaKf3mXCWByQvpiBmCeGdhpYzTz3Sb0oz74sy9hZQT6lIIbOk1JgICiok4xkyH-2Ommqg,Jennifer Dudei,https://play-lh.googleusercontent.com/a/AATXAJx0nTKwT0KsCfb1ds7T_qNdBleNXudLxX6QW4K1=mo,always get an error saying unable to login at this time. is there a fix that can be put in???,1,24,6.9,2020-10-11 10:49:12,nan,nan,1,always get an error saying unable to login at this time.,945
1689,gp:AOqpTOHuP_LpQsTSkkaKf3mXCWByQvpiBmCeGdhpYzTz3Sb0oz74sy9hZQT6lIIbOk1JgICiok4xkyH-2Ommqg,Jennifer Dudei,https://play-lh.googleusercontent.com/a/AATXAJx0nTKwT0KsCfb1ds7T_qNdBleNXudLxX6QW4K1=mo,always get an error saying unable to login at this time. is there a fix that can be put in???,1,24,6.9,2020-10-11 10:49:12,nan,nan,2,is there a fix that can be put in???,945
1690,gp:AOqpTOGLHklCcgsEGqhPIRJfjMFARThJk3m9Y13s0lcbDf4KP6k8OSgil0Qboaa37_vJcKgYhzahhW9NVvbjdQ,Marlo Scott,https://play-lh.googleusercontent.com/a-/AOh14GgnUHnXDr1QYvySBuexGAPPl--62N3hv6EguSxH24Q,mayo clinic is a very awesome app we are hoping and praying that they will be able to help my sister with her back as it's been a long time and it's causing her a lot of physical and health problems so we're praying that mayo clinic in minnesota will get in touch with us soon.,5,1,6.9,2020-10-11 06:22:22,nan,nan,1,mayo clinic is a very awesome app we are hoping and praying that they will be able to help my sister with her back as it has been a long time and it has causing her a lot of physical and health problems so we are praying that mayo clinic in minnesota will get in touch with us soon.,946
1691,gp:AOqpTOGImAKRPDGoZQvJukgFxu5ti1BH9PTjBzzwfSr3u4d13iNtR4TFTLDkrkfsbVgQcWYi9GzOkdfoK55xzg,Zachary Lauinger,https://play-lh.googleusercontent.com/a-/AOh14Gjyex3PUq1h1hEJOiEJtX-htfP117QcIj7nI8Yu,jesus saves!,4,1,6.9,2020-10-10 17:16:11,nan,nan,1,jesus saves!,947
1692,gp:AOqpTOFzZu3EvVKBErNuK_ootjXtrGJlQvQJdMb_Tz6Zu8MWbfVuCmgbGw695Xoko3oKTGbwx8Ky9Zg6LqQA7Q,Barbara Dahlke,https://play-lh.googleusercontent.com/a/AATXAJzgY5yik_lCM2bKzJbZRbClUzL3NZqR7SgHRrGp=mo,"clear, concise, easy to use.",5,0,6.9,2020-10-10 06:09:12,nan,nan,1,"clear, concise, easy to use.",948
1693,gp:AOqpTOEV7l4zejF9wpTYsqandQUypHoJjNVDqNCmCB57SV-Y6Yi3EL8vNCfM8z-W2oDHpgpm1k4T4lMlmDF2yA,James Zibrowski,https://play-lh.googleusercontent.com/a/AATXAJxBFhrpHGLJVDujQXzIDwVc0TcR4QCkcMsLAOw6=mo,can't get in.,1,0,6.9,2020-10-07 17:19:10,nan,nan,1,cannot get in.,949
1694,gp:AOqpTOHCA8bMgXnsGy8iO3jOFLgfLp9iQ8mRBeUSGjBnMdsUpRSa4OLaupf1R1l85u5vXxQrBBmMyzJNm8rdTQ,steve kennedy,https://play-lh.googleusercontent.com/a-/AOh14Ggs7SnOp97ijVXxhW0kaRX0zlXll5SPLPzqvGoiRA,"buggy, and fussy",2,1,6.9,2020-10-06 10:53:14,nan,nan,1,"buggy, and fussy",950
1695,gp:AOqpTOFQEijjHroWVJjmt3sMIyw3lMeD3Ae8k439KSVxlRioO31UMJrgW0QMFk5Ey9cZY24hKNlUHeQ8R52k8Q,Mike Wells,https://play-lh.googleusercontent.com/a/AATXAJzatnDFmdzQeWmgDnDlwlA3RRNBF2J5j3XCXo0u=mo,good,4,0,6.9,2020-10-06 08:49:51,nan,nan,1,good,951
1696,gp:AOqpTOHob41FLlYcDhpAHfBCWTESYXAj9UYzre52yrDx0w2fmqWC918HxBvIMI1kN12dJAFbIqe6oK_Exm_rBg,Larina Brobst,https://play-lh.googleusercontent.com/a/AATXAJxybv2ozQbqG5fzsMlsSXGuQNt5g--pWkU_HP7r=mo,it's just so easy to use!,5,0,6.9,2020-10-05 05:39:06,nan,nan,1,it has just so easy to use!,952
1697,gp:AOqpTOH90MRVUvW5clu62t3X0sScY1kyixRjOiaNjKfbXYFba9xzSeAQM9j0ixf8nZsFIDK5j42soQwZFL12Mg,Vanessa Merritt,https://play-lh.googleusercontent.com/a/AATXAJxKF5wtnIKvYISK0u8lIeR8q5BKEoDHTGbU-_tD=mo,good,5,0,6.8,2020-10-02 19:50:42,nan,nan,1,good,953
1698,gp:AOqpTOGbeVrEnoqzpcp9c8A0xnGtYH-PJ-Xi3R_a0D6pd0Nu63CeMB1kSTNakDWys77hb89XmgfqwNkOqq2jJA,Liliana Andersen,https://play-lh.googleusercontent.com/a/AATXAJyib7-ynqyQp13zGUoUvQZgtE2Xrc-u7tIaq-M_y6w=mo,its a great app,5,0,6.9,2020-10-01 13:37:04,nan,nan,1,its a great app,954
1699,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,1,app sucks unreliable signin.,955
1700,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,2,get errors all the time.,955
1701,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,3,developer must be novice.,955
